,Smiles,sdg,Canonical_SMILES,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
1128,CO[Si](C)(C)OC,262.0,CO[Si](C)(C)OC,7.137770061728395,7.137770061728395,3.416396604938271,-5.594521604938271,0.5057059255244127,44.57142857142857,120.22399999999993,108.12799999999999,120.060656154,44,0,0.3306783514362901,-0.3978738953977013,0.3978738953977013,0.3306783514362901,1.2857142857142858,1.8571428571428572,2.142857142857143,1.912450548016584,5.912254994703025,275.65197272946654,15.914213562373096,15.316496580927726,4.316496580927726,7.914213562373095,7.316496580927726,3.1329931618554525,0.820705769029128,2.4621173070873836,0.2874574785652649,0.8623724356957947,0.02083333333333334,0.06250000000000001,0.13688311688311688,2371.4386795405644,0.8171070910117032,2.445857015845035,2.7886797901806153,62.54845813524054,8.852010052238501,0.0,0.0,0.0,0.0,8.56091420486596,0.0,0.0,0.0,0.0,0.0,12.950332542572285,22.300456254786496,8.224551337021321,25.301112726281136,8.56091420486596,0.0,0.0,0.0,12.950332542572285,14.075904917765177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.636819122631138,8.852010052238501,0.0,16.44910267404264,0.0,12.950332542572285,0.0,0.0,18.46,35.58715166520342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.852010052238501,16.44910267404264,92.17523148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.053472222222224,-12.427314814814814,1.0,7,0,2,0,0,0,0,0,0,2,0,3,6,0,0,0,0,0.9809999999999999,31.499999999999982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,C[SiH2]C,189.0,C[SiH2]C,6.909722222222222,6.909722222222222,2.9600694444444446,-4.60648148148148,0.3515224894683956,58.666666666666664,60.17200000000001,52.10799999999999,60.039526785999996,20,0,0.01928874099730952,-0.07503427013098085,0.07503427013098085,0.01928874099730952,2.3333333333333335,3.0,3.0,1.5812853946781595,4.748408577925169,123.15149784827965,9.5,9.5,2.5,4.5,4.5,1.5,0.125,0.375,0.0,0.0,0.0,0.0,0.2168831168831169,88.55198210197693,0.15145514228140247,2.216883116883116,2.216883116883112,34.55921542960918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.950332542572285,0.0,20.078694530471807,0.0,8.224551337021321,9.384492713345411,2.469650480105076,0.0,0.0,12.950332542572285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.854143193450488,0.0,0.0,8.224551337021321,0.0,12.950332542572285,0.0,0.0,0.0,22.334825255917696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.694201817126396,53.7210648148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.920138888888889,-4.60648148148148,1.0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.25139999999999996,20.271999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,C=C[Si](OC)(OC)OC,296.0,C=C[Si](OC)(OC)OC,7.413348765432098,7.413348765432098,1.3894290123456783,-5.384452160493828,0.5460583888019707,34.666666666666664,148.2340000000001,136.13799999999998,148.055570774,54,0,0.5276964660973288,-0.37373985995084835,0.5276964660973288,0.37373985995084835,1.5555555555555556,2.111111111111111,2.4444444444444446,2.062920363793886,6.018091997618656,348.37376638236026,17.276020881938894,16.22474487139159,5.224744871391589,8.975379619056666,7.724744871391589,3.4494897427831788,0.9873724356957948,2.962117307087384,0.5561862178478973,1.668558653543692,0.13904655446197434,0.41713966338592295,-0.16311688311688313,6910.783218709519,1.3792372599233185,3.7856866010226073,1.905595175036321,73.46067097586797,13.278015078357752,0.0,0.0,0.0,0.0,8.80443515703238,0.0,0.0,0.0,0.0,6.531038962001867,5.67534590002603,21.113857376647765,16.44910267404264,29.72711775240039,8.80443515703238,0.0,0.0,0.0,0.0,21.113857376647765,12.206384862027896,0.0,0.0,0.0,0.0,0.0,0.0,29.918292533680148,13.278015078357752,0.0,16.44910267404264,12.206384862027896,0.0,0.0,0.0,27.69,42.12467739570804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.278015078357752,16.44910267404264,96.56068672839508,0.0,0.0,0.0,-1.3973379629629628,0.0,0.0,0.0,-1.3894290123456783,-15.496141975308644,0.6,9,0,3,0,0,0,0,0,0,3,0,4,7,0,0,0,0,0.5896999999999999,36.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,Cl[SiH](Cl)Cl,245.0,Cl[SiH](Cl)Cl,6.372685185185185,6.372685185185185,2.9444444444444438,-2.9444444444444438,0.3481259385894513,15.25,135.453,134.445,133.891309602,26,0,0.32609782885180366,-0.129832050559417,0.32609782885180366,0.129832050559417,1.5,1.5,1.5,0.7219280948873623,3.0237157840738176,22.36452797660028,4.5,2.6338934190276815,4.9016802570830444,2.0,1.0669467095138407,5.102520385624568,0.21428571428571425,5.7857142857142865,0.0,0.0,0.0,0.0,1.086883116883117,3.6096404744368114,3.2834671501747508,2.3315683626805686,11.380222448298985,41.60328047226816,0.0,0.0,0.0,0.0,0.0,6.658502005905723,0.0,0.0,0.0,33.23694771214904,0.0,0.0,0.0,1.234825240052538,0.0,39.89544971805476,1.234825240052538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.23694771214904,7.893327245958261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.658502005905723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.471772952201576,6.372685185185185,14.599537037037035,0.0,0.0,0.0,0.0,0.0,0.0,-2.9444444444444438,0.0,0.0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1.42,24.708000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,C=C[Si](Cl)(Cl)Cl,277.0,C=C[Si](Cl)(Cl)Cl,6.848765432098766,6.848765432098766,0.4791666666666663,-3.2357253086419755,0.40916237158904883,17.5,161.49100000000004,158.467,159.906959666,36,0,0.36464788843396695,-0.12147696146058805,0.36464788843396695,0.12147696146058805,1.8333333333333333,2.3333333333333335,2.3333333333333335,1.6151713102472967,4.399515870465618,134.4835116068385,7.6547005383792515,5.633893419027682,5.9016802570830444,3.8540592754970233,2.566946709513841,6.102520385624568,0.6227590690426346,8.711974478526571,0.14173667737846019,1.275630096406142,0.0,0.0,0.8268831168831168,50.070310617666195,2.9749545064044036,2.2161143957488125,4.826883116883117,56.03636714888106,0.0,0.0,0.0,0.0,0.0,6.003191799499578,0.0,0.0,0.0,39.76798667415091,5.67534590002603,0.0,0.0,4.1122756685106605,4.1122756685106605,39.24013951164862,0.0,0.0,0.0,0.0,0.0,12.206384862027896,0.0,0.0,0.0,0.0,0.0,33.23694771214904,6.003191799499578,0.0,0.0,4.1122756685106605,12.206384862027896,0.0,0.0,0.0,0.0,18.209576661527475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.34922338065971,20.00770061728395,15.788981481481478,0.0,0.0,-0.4791666666666663,0.0,-3.2357253086419755,0.0,-0.7206790123456785,0.0,0.0,6,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2.3669000000000002,33.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,Cl[Si](Cl)(Cl)c1ccccc1,353.0,Cl[Si](Cl)(Cl)c1ccccc1,7.499837962962963,7.499837962962963,0.19583333333333308,-3.489814814814814,0.4947438679144791,18.5,211.55100000000002,206.51099999999997,209.92260973,54,0,0.37240906129987267,-0.12096803494267772,0.37240906129987267,0.12096803494267772,1.1,1.6,2.0,2.094639700632517,3.6807357198826747,387.2039977349052,11.964101615137757,9.633893419027682,7.9016802570830444,6.675426480542944,4.816946709513841,7.352520385624568,1.4977590690426346,9.83697447852657,0.7834733547569204,3.3012601928122836,0.3917366773784602,1.6506300964061418,0.306883116883117,1235.837423373185,3.8103277936380513,3.137548161227765,2.166767745638335,81.86312115867172,0.0,0.0,0.0,0.0,0.0,6.003191799499578,0.0,0.0,0.0,33.23694771214904,30.212093538316473,5.186725645687458,0.0,6.853792780851101,6.853792780851101,44.42686515733608,0.0,0.0,0.0,0.0,0.0,30.212093538316473,0.0,0.0,5.186725645687458,0.0,0.0,33.23694771214904,6.003191799499578,0.0,0.0,6.853792780851101,30.212093538316473,0.0,0.0,0.0,0.0,36.215285337816056,0.0,0.0,5.186725645687458,0.0,0.0,0.0,0.0,0.0,0.0,40.090740493000155,37.03851127488032,17.001781934996217,0.0,-0.19583333333333308,0.0,0.0,-5.816682098765429,0.0,0.0,0.0,0.0,10,0,0,0,0,0,1,0,1,0,0,4,1,0,0,0,1,2.5489000000000006,49.38900000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,CO[SiH](OC)OC,273.0,CO[SiH](OC)OC,7.279513888888889,7.279513888888889,3.203896604938272,-5.093171296296297,0.47851367828394314,38.285714285714285,122.19599999999994,112.11599999999999,122.03992071,44,0,0.48291877971262837,-0.3792123087009397,0.48291877971262837,0.3792123087009397,1.2857142857142858,1.7142857142857142,2.0,1.6544063144556749,4.947050651726975,212.1984249324305,14.121320343559642,13.22474487139159,4.224744871391589,7.121320343559643,6.224744871391589,2.4494897427831783,0.5561862178478973,1.668558653543692,0.25000000000000006,0.7500000000000001,0.06250000000000001,0.18750000000000006,0.09688311688311688,909.9234729506212,1.0181219720089845,4.260901350598449,2.7529560517444467,59.02758429925512,13.278015078357752,1.234825240052538,0.0,0.0,0.0,9.459745363438527,0.0,0.0,0.0,0.0,0.0,0.0,21.113857376647765,12.33682700553198,25.61484208388973,9.459745363438527,1.234825240052538,0.0,0.0,0.0,21.113857376647765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.80842798013883,13.278015078357752,0.0,12.33682700553198,0.0,0.0,0.0,0.0,27.69,30.573602740086294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.278015078357752,13.571652245584517,79.64930555555553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.704861111111114,1.0,7,0,3,0,0,0,0,0,0,3,0,4,6,0,0,0,0,-0.3572000000000002,28.175999999999988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,C[SiH](C)C,204.0,C[SiH](C)C,7.326388888888889,7.326388888888889,3.2465277777777777,-5.104166666666665,0.3774254920501418,58.0,74.19899999999994,64.11899999999999,74.05517685,26,0,0.027393714915069083,-0.07238801732593257,0.07238801732593257,0.027393714915069083,1.75,2.25,2.25,1.7731847195195147,5.542725537835227,168.83857546209634,12.0,12.0,3.0,5.75,5.75,2.25,0.375,1.125,0.0,0.0,0.0,0.0,0.2168831168831169,312.0805106354346,0.2498066685351382,1.5277430280659992,69.78933103541726,43.31696302400972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.42549881385843,0.0,22.30083475252378,0.0,12.33682700553198,8.729182506939264,1.234825240052538,0.0,0.0,19.42549881385843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.964007746991802,0.0,0.0,12.33682700553198,0.0,19.42549881385843,0.0,0.0,0.0,28.15468132079769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.571652245584517,69.28819444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.739583333333332,-5.104166666666665,1.0,4,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1.1029,24.74099999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,CCO[Si](OCC)(OCC)OCC,324.82,CCO[Si](OCC)(OCC)OCC,7.51202239229025,7.51202239229025,3.8676385345804984,-6.716358024691361,0.5673627158643818,43.07692307692308,208.33000000000015,188.16999999999996,208.11308565,80,0,0.6791845026500313,-0.3514835966667159,0.6791845026500313,0.3514835966667159,0.8461538461538461,1.1538461538461537,1.3846153846153846,2.3840764613610963,7.14653770918622,554.0033644542453,27.32842712474619,26.132993161855453,7.1329931618554525,13.828427124746192,12.632993161855453,4.265986323710905,1.3164965809277263,3.1329931618554525,0.7041241452319315,2.1123724356957947,0.37499999999999994,1.1250000000000002,0.056883116883116876,808194.7681720275,1.8470005741767914,7.459718181424668,4.729762831791824,109.72173811099961,17.704020104477003,0.0,0.0,0.0,0.0,9.047956109198802,0.0,0.0,0.0,0.0,0.0,27.407568469182717,42.685043645707815,10.96606844936176,45.11919122788143,9.047956109198802,0.0,0.0,0.0,27.407568469182717,26.23594097166515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.28389708086395,17.704020104477003,0.0,54.82273959258717,0.0,0.0,0.0,0.0,36.92,62.69146555004666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.704020104477003,27.415171123404395,163.3270450680272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.91624259889143,-6.716358024691361,1.0,13,0,4,0,0,0,0,0,0,4,0,5,12,0,0,0,0,1.568,52.258000000000045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,CC[C@H](C=C[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4CC(O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,559.0,CC[C@H](C=C[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4CC(O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,10.23665556500378,10.23665556500378,2.7695617907911663,-6.268529738284208,0.4565998441610757,101.2,412.70199999999926,364.31800000000015,412.3705161560014,170,0,0.21046072331113358,-0.39279668484713365,0.39279668484713365,0.21046072331113358,1.3333333333333333,2.3,3.066666666666667,3.290457982528727,2.7558314255715075,2528.624440914284,63.51650785794505,62.90824829046386,14.908248290463863,33.152753318989426,32.11237243569579,8.204124145231932,6.329124145231932,6.329124145231932,4.539562072615966,4.539562072615966,3.0452965544619737,3.0452965544619737,-0.56,274590883697460.3,3.6800427682554515,8.416812456410552,3.6555280891270945,253.87458757082723,5.1088081911072125,0.0,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,0.0,64.84067247195003,109.44400884829953,58.942617915319516,11.563052251630868,69.5344603311076,0.0,1.4311996572326342,0.0,52.0876847363351,104.54769484268847,0.0,23.729319768175966,0.0,0.0,0.0,0.0,0.0,0.0,12.620025875289835,0.0,52.0876847363351,162.89332895573864,23.729319768175966,0.0,0.0,0.0,20.23,180.36469934719958,24.673654011063956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,41.18319778616903,429.06713513579587,0.0,0.0,3.9526075808175993,-14.676992427830415,-41.510794614659254,-9.547724406130513,-54.664696969628025,-31.202867631698656,0.0,0.8620689655172413,30,1,1,4,0,4,0,0,0,1,1,1,12,3,0,3,4,7.8008000000000095,128.1228000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,CCCCCCCCSCC,366.0,CCCCCCCCSCC,7.877644557823128,7.877644557823128,0.8688033430964979,-4.493842474489798,0.49920873704565233,52.72727272727273,174.35300000000018,152.17699999999996,174.144221704,68,0,0.038022608976302975,-0.16229597028411738,0.16229597028411738,0.038022608976302975,1.0909090909090908,1.9090909090909092,2.727272727272727,2.498600555594425,6.771361614692507,707.668634553953,27.707106781186546,27.408248290463863,6.224744871391589,13.707106781186548,13.408248290463863,3.2247448713915894,1.0561862178478973,1.668558653543692,0.4655931089239487,0.7717793267718458,0.20154655446197434,0.3546396633859229,0.35,883897.436745417,1.1617909552828534,10.35,10.350000000000001,107.05619108645605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.761884949391115,0.0,45.56840874123825,17.782838671629698,30.156688235744834,0.0,30.156688235744834,11.761884949391115,0.0,0.0,0.0,51.94133364256763,11.409913770300317,0.0,0.0,0.0,0.0,0.0,0.0,11.761884949391115,11.409913770300317,0.0,0.0,82.09802187831244,0.0,0.0,0.0,0.0,0.0,75.11313236225907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.156688235744834,166.21470080733295,-0.8688033430964979,0.0,0.0,-7.437870803739311,0.0,0.0,-26.14469395661159,-7.429999370552225,0.0,1.0,11,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,0,4.100000000000004,56.37500000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1139,CCCCOS(=O)(=O)OCCCC,383.0,CCCCOS(=O)(=O)OCCCC,11.924486961451244,11.924486961451244,3.649520266439909,-6.205462962962957,0.5737659585007708,40.92307692307692,210.29500000000013,192.15099999999995,210.092580056,80,0,0.3993515463333656,-0.24819205887641987,0.3993515463333656,0.24819205887641987,1.1538461538461537,1.6153846153846154,2.0,2.4065805927056685,6.139277482506268,702.4097012810769,25.914213562373096,24.041241452319316,6.857738033247041,12.914213562373096,11.574914957130531,3.908248290463863,1.2790391023624617,2.428869016623521,0.5145195511812308,1.0894345083117605,0.2117701210266097,0.5332482904638631,-0.13000000000000003,373537.4066968103,2.0324016536786065,7.290492793053636,8.20698399326032,105.85381142454274,0.0,0.0,0.0,0.0,0.0,10.399000581649608,0.0,8.366170865299415,8.417796984328938,0.0,26.449634037250117,12.745849802658759,19.190619786383078,18.601004710513454,41.45762186069233,10.399000581649608,0.0,0.0,0.0,39.195483839908874,13.117970485832576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.535767470161513,18.765171446949022,0.0,63.86913785097289,0.0,0.0,0.0,0.0,52.60000000000001,62.71245490739105,8.417796984328938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.366170865299415,24.673654011063956,161.17493766905295,0.0,0.0,0.0,0.0,0.0,0.0,-16.626748788128662,-16.426059251294646,-6.205462962962957,1.0,13,0,4,0,0,0,0,0,0,4,0,5,10,0,0,0,0,1.8646,50.639800000000044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,CCOS(=O)OCC,324.0,CCOS(=O)OCC,11.054305555555555,11.054305555555555,3.2218672839506164,-3.3723387503149427,0.5715001555868758,35.625,138.18800000000007,128.10799999999998,138.03506518,50,0,0.3040754534102881,-0.2687806738392774,0.3040754534102881,0.2687806738392774,1.625,2.125,2.5,1.9512078475399144,4.745873483807136,288.0649315662707,14.99156383156272,13.632993161855453,4.449489742783179,7.6009536313038994,6.408248290463863,2.408248290463863,0.5749149571305299,1.3164965809277263,0.21941609682128776,0.6582482904638631,0.0850517271799715,0.2551551815399144,0.06999999999999998,1990.2320044907126,1.3843481354044085,5.211442715700142,4.234744645799012,65.90313478740323,0.0,0.0,0.0,0.0,0.0,11.361316488136412,8.366170865299415,0.0,4.208898492164469,0.0,0.0,13.703784234591359,8.224551337021321,18.601004710513454,26.28265491916608,11.361316488136412,0.0,0.0,0.0,13.703784234591359,13.117970485832576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.326868977997044,19.727487353435826,0.0,27.411369796293556,0.0,0.0,0.0,0.0,35.53,38.18307120856034,4.208898492164469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.366170865299415,13.7075855617022,86.77464640022677,-3.2218672839506164,0.0,0.0,0.0,0.0,0.0,0.0,-13.33055689405392,0.0,1.0,8,0,3,0,0,0,0,0,0,3,0,4,6,0,0,0,0,0.6381,31.394399999999987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
